,casi_testati,codice_regione,data,deceduti,denominazione_regione,dimessi_guariti,isolamento_domiciliare,lat,long,note_en,note_it,nuovi_positivi,ricoverati_con_sintomi,stato,tamponi,terapia_intensiva,totale_casi,totale_ospedalizzati,totale_positivi,variazione_totale_positivi
214,,15,2020-03-05T17:00:00,0,Campania,0,33,40.83956555,14.25084984,,,14,12,ITA,471,0,45,12,45,14
215,,8,2020-03-05T17:00:00,30,Emilia-Romagna,10,299,44.49436681,11.3417208,,,154,327,ITA,2884,32,698,359,658,142
216,,6,2020-03-05T17:00:00,0,Friuli Venezia Giulia,0,17,45.6494354,13.76813649,,,3,4,ITA,397,0,21,4,21,3
217,,12,2020-03-05T17:00:00,0,Lazio,3,14,41.89277044,12.48366722,,,14,20,ITA,1175,7,44,27,41,14
218,,7,2020-03-05T17:00:00,3,Liguria,4,7,44.41149315,8.9326992,,,2,11,ITA,146,3,28,14,21,0
219,,3,2020-03-05T17:00:00,98,Lombardia,376,364,45.46679409,9.190347404,,,431,1169,ITA,12354,244,2251,1413,1777,280
220,,11,2020-03-05T17:00:00,4,Marche,0,44,43.61675973,13.5188753,,,40,57,ITA,413,19,124,76,120,40
221,,14,2020-03-05T17:00:00,0,Molise,0,3,41.55774754,14.65916051,,,4,4,ITA,24,0,7,4,7,4
222,,1,2020-03-05T17:00:00,2,Piemonte,0,46,45.0732745,7.680687483,,,26,43,ITA,543,17,108,60,106,24
223,,16,2020-03-05T17:00:00,1,Puglia,1,6,41.12559576,16.86736689,,,5,5,ITA,359,1,14,6,12,5
224,,20,2020-03-05T17:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,2,ITA,50,0,2,2,2,0
225,,19,2020-03-05T17:00:00,0,Sicilia,2,11,38.11569725,13.3623567,,,0,5,ITA,367,0,18,5,16,0
226,,9,2020-03-05T17:00:00,0,Toscana,1,31,43.76923077,11.25588885,,,23,26,ITA,776,3,61,29,60,23
